TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeTransactionDifference,TransactionRate,AverageTransaction
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,457.60083333333336,0.019238615687712804,0.46883655879123176
TX000127,AC00208,598.81,2023-09-04 16:48:35,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,2024-11-04 08:10:13,426.64002314814815,0.423031818695603,1.403548583139062
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,2024-11-04 08:09:58,452.60800925925923,0.7622775542749446,1.8587386497575318
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,2024-11-04 08:07:42,423.6666898148148,0.12562565858798735,0.09004720200371526
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,2024-11-04 08:09:24,481.6454976851852,0.18706972933663207,2.1523298878163404
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,2024-11-04 08:07:25,489.6203472222222,0.019766078164125647,0.2547279758849437
TX000132,AC00384,302.45,2023-09-25 17:13:36,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,2024-11-04 08:11:55,405.6238310185185,0.058915655844522664,0.7456415941848146
TX000133,AC00203,208.04,2023-11-20 17:10:02,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,2024-11-04 08:08:45,349.6241087962963,0.022262219929844687,0.5950390569925247
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2024-11-04 08:10:53,352.6137268518519,0.005161140281045108,0.016363514975763334
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,2024-11-04 08:09:32,440.6412847222222,0.032219579480116764,0.865397803658793
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,2024-11-04 08:11:59,384.633599537037,0.0011221310490744849,0.042014010267046174
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,502.6147337962963,0.2779680789619658,0.9671025684595278
TX000138,AC00272,336.39,2023-01-16 16:53:38,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:57,657.6363310185185,0.33623533174739617,0.5115137107449855
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2024-11-04 08:08:25,347.66743055555554,0.14646441656081818,2.868919870941479
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,2024-11-04 08:08:47,429.6664236111111,0.888590044700356,0.5459351420308051
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2024-11-04 08:09:43,377.5635185185185,0.0011023818797815813,0.015891365838370097
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,377.63890046296297,0.5152096572367937,2.7802220552831294
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,489.60377314814815,0.6642685851318945,0.46392616327176506
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,376.6460300925926,0.2191470011907106,0.620582672655646
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,405.6340162037037,0.018595054919742806,0.27862554787131794
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,626.5904398148148,0.027634632191182232,0.07317379437444131
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,431.61694444444447,0.4766332716357689,2.2552172998048037
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,570.5640393518519,1.2204631099945489,0.9025279626542392
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,464.6534722222222,0.0410830500530965,0.8942147747500004
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,636.5995717592592,0.05977279321303504,0.4174680785058737
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,468.5835763888889,0.01075507107800216,0.14810591641906642
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,349.6516898148148,0.11940678573990389,0.9521761504322457
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,391.63596064814817,0.44937600644122383,0.6840536286724842
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,366.64153935185186,0.03843805261045235,1.352901803971478
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,627.6449884259259,0.04151880296610169,0.5994790159061484
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,426.59108796296294,0.009214656431612643,0.19461259820600818
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,465.6591666666667,0.08094080888734595,0.20027523707432654
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,566.6667361111112,0.06602116799538475,1.4177115909667166
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,411.6065046296296,0.0584447422613016,0.08687909349775082
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,522.6450347222222,0.0032904562927525767,0.05458771844099362
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,391.6162268518519,0.013816410961237209,0.35629269277645154
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,664.6628703703703,0.05794745032725793,0.4627458726987603
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,527.5793287037037,0.057911924222748455,0.1149590150717636
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,447.6002546296296,0.010815605910874554,0.1672474473052825
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,345.5540393518518,0.079954725983761,0.3413937809011689
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,642.5700578703704,2.056669031571479,0.36091006289431654
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,628.6678356481482,0.0222605941096997,0.20075784515025993
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,551.6289351851852,0.38648803389442343,0.917790869382221
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,335.6258217592593,0.07501663749969191,0.9068134221755647
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,537.6118171296297,0.17771346423031817,0.5242630296053183
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,594.6326736111112,0.11396590750928497,1.3081689495399849
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,436.5874537037037,0.021604278074866312,0.27298081744896685
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,538.6118287037037,0.0331611550914229,0.328975322406954
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,524.6365972222222,0.2888876584906705,0.497258485933451
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,592.6648495370371,0.09382889666474731,0.2859457586060356
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,534.6377199074074,0.09296214487013482,0.13697125599870233
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,632.586087962963,0.5607940140265385,2.153936082261384
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,531.6583680555556,1.0288173215467893,1.4907505413649025
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,321.63927083333334,0.20042780929512924,0.7370368655102426
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,348.63108796296297,0.0470304865460051,0.09801191339433869
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,473.6281134259259,0.05117772723187434,1.562935094045622
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,564.6500347222222,0.037649734773332895,0.8032231862398053
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,356.66398148148147,0.03810343865558154,0.8424455947357861
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,576.6476620370371,0.05681870566240685,0.19237050161295055
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,670.6414351851852,0.02752124576312816,0.3007419306627051
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,643.6614814814815,0.12434937811293954,0.6202173215044025
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,424.6407638888889,0.1819496350110021,2.4535562494245546
TX000188,AC00258,630.36,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:15,612.6669212962963,0.4622593774062259,1.0288787889286861
TX000189,AC00132,10.94,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,2024-11-04 08:11:53,377.6165046296296,0.008808444512435688,0.028971191316783336
TX000190,AC00113,215.9,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,669.6723842592593,0.0274218622988132,0.3223964509732803
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,2024-11-04 08:06:50,482.59550925925925,0.2506996433052771,2.9477066667766687
TX000192,AC00099,226.37,2023-09-18 17:07:08,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,412.62694444444446,0.0230049877846025,0.5486069270264976
TX000193,AC00265,444.89,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,2024-11-04 08:11:50,419.65568287037036,0.04307514453105711,1.0601310030094944
TX000194,AC00047,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,2024-11-04 08:10:24,646.6078587962963,0.9567930705224389,0.43391059385250863
TX000195,AC00005,488.54,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,2024-11-04 08:07:26,489.59695601851854,0.06525499457032069,0.9978411711806506
TX000196,AC00363,3.3,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,2024-11-04 08:10:11,587.644386574074,0.00028984565279828407,0.005615641152021839
TX000197,AC00426,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,2024-11-04 08:09:06,440.6616203703704,0.027446078964429802,0.4524787065241018
TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,2024-11-04 08:11:15,468.63121527777776,0.007370189105441487,0.04344567612281601
TX000199,AC00237,113.64,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,2024-11-04 08:07:55,376.62377314814813,0.01702464258587602,0.30173347542588275
TX000200,AC00358,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,2024-11-04 08:08:01,461.6545717592593,0.06634073232978922,1.0681362866631459
TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,2024-11-04 08:09:48,510.60898148148146,0.29083254493850524,0.6020458142120421
TX000202,AC00010,11.18,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,2024-11-04 08:10:20,339.63724537037035,0.0018768182726221232,0.03291747342906501
TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,2024-11-04 08:08:42,354.54935185185184,0.04321643056135089,0.8851236036982785
TX000204,AC00380,51.0,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,2024-11-04 08:08:23,643.6720486111111,0.010317286917680189,0.07923289524540593
TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,2024-11-04 08:12:13,528.6512847222223,0.01734609005497399,0.26667862932382236
TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,2024-11-04 08:10:00,437.6407291666667,0.16478072333268498,0.6581654329762022
TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,2024-11-04 08:06:49,549.6564583333334,0.08287078348112155,1.4564551873499771
TX000208,AC00370,485.54,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,2024-11-04 08:11:46,636.6005439814815,0.07620485567785344,0.762707485236023
TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,2024-11-04 08:07:31,625.5773842592592,0.0551921266363568,0.8330703972252597
TX000210,AC00339,321.79,2023-08-07 17:30:33,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,2024-11-04 08:10:01,454.61074074074077,0.053998858907235874,0.707836333729548
TX000211,AC00249,304.93,2023-02-24 16:23:22,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,2024-11-04 08:08:15,618.6561689814815,0.022535292456999444,0.492890906595207
TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,2024-11-04 08:11:46,461.6714236111111,0.03757014839199973,0.9359037139885066
TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,2024-11-04 08:07:23,332.6578125,0.49965092092099306,2.0868290895768458
TX000214,AC00380,116.86,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,2024-11-04 08:12:15,594.5718402777778,0.017424730413207367,0.19654479422605048
TX000215,AC00130,386.81,2023-03-03 18:02:52,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,2024-11-04 08:10:50,611.5888657407407,0.05390862250863728,0.6324673676514788
TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,2024-11-04 08:07:46,529.6541203703704,0.17800175909858082,0.14137528081087858
TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,2024-11-04 08:09:48,531.6614467592592,0.026730278977487632,0.368204241991317
TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,2024-11-04 08:11:07,440.6720949074074,0.0160436406081576,0.3056694570785171
TX000219,AC00070,890.24,2023-07-07 18:03:43,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,2024-11-04 08:07:32,485.5859837962963,0.1731671117871669,1.8333313351430183
TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,2024-11-04 08:10:07,667.6307175925926,0.045468103609936104,0.5411224955357091
TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,2024-11-04 08:07:12,381.64207175925924,0.022398757818964374,0.3447209040490388
TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,2024-11-04 08:08:02,341.6379050925926,0.15791767633235212,1.4211245086180189
TX000223,AC00004,547.87,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,2024-11-04 08:10:31,482.6215740740741,0.08900119562815964,1.135195833404479
TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,2024-11-04 08:07:53,496.5712037037037,0.054975241305604876,0.9209152616768809
TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,2024-11-04 08:11:40,660.643912037037,2.2001825372680255,0.7662826990095978
TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,2024-11-04 08:10:02,320.6352430555556,0.19358598959245055,1.5175811472343042
TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,2024-11-04 08:11:01,402.65976851851855,0.016221921596027773,0.4064970299918907
TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,2024-11-04 08:09:39,664.6351967592593,1.2112913638351486,0.8751417361525652
TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,2024-11-04 08:11:27,362.64262731481483,0.04640104203839839,0.143419433024484
TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,2024-11-04 08:11:52,340.5842824074074,1.6996305385507402,1.8504670724825347
